Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,distance,City_Name,month,day_of_week,weekend,day,quarter,Food_preparation_time,pickup_cluster,dropoff_cluster,Time_taken(min)
37.0,3.6,4,4.0,2,1,3,1.0,0,3.0,7.650051419818008,6,3,6,1,20,1,15.0,5,5,33
37.0,4.1,3,3.0,0,0,2,2.0,0,3.0,4.154431230933624,20,3,6,1,13,1,5.0,1,1,41
38.0,4.1,4,1.0,0,0,2,0.0,0,3.0,2.0541795941805963,10,3,1,0,15,1,10.0,8,8,27
38.0,4.9,3,1.0,1,1,3,1.0,0,3.0,2.1702732170982464,3,3,0,0,28,1,10.0,11,11,26
37.0,5.0,5,1.0,0,3,2,1.0,0,2.0,13.39444121768878,21,4,0,0,4,2,15.0,1,1,23
37.0,5.0,5,1.0,1,3,2,0.0,0,3.0,7.360641661070442,16,3,3,0,10,1,5.0,15,15,15
31.0,4.4,6,1.0,0,1,2,1.0,0,2.0,1.0622322229283088,9,3,1,0,15,1,15.0,13,13,27
29.0,4.5,0,1.0,0,3,2,1.0,0,3.0,8.580173934045607,8,2,4,0,18,1,15.0,16,16,23
26.0,4.2,1,4.0,1,0,3,2.0,1,3.0,11.932065902155644,5,3,4,0,25,1,5.0,0,0,40
31.0,4.8,4,2.0,2,3,3,1.0,0,3.0,6.508399618667061,5,3,3,0,24,1,15.0,0,0,27
29.0,4.7,0,3.0,0,0,2,0.0,0,3.0,4.371173400217178,6,3,1,0,15,1,5.0,5,5,27
23.0,4.7,4,1.0,0,1,2,1.0,0,3.0,9.347300169248348,20,3,2,0,2,1,10.0,1,1,20
31.0,4.6,3,1.0,2,2,3,1.0,0,2.0,1.022493797043677,19,3,0,0,7,1,5.0,2,2,28
23.0,4.8,4,4.0,2,3,3,1.0,0,3.0,7.613558179985818,17,3,2,0,23,1,15.0,18,18,22
36.0,4.7,0,4.0,0,2,2,0.0,1,3.0,13.907306625277842,11,3,3,0,31,1,5.0,3,3,45
30.15,4.609090909090909,3,4.0,0,2,2,1.0,0,3.0,8.416968349953827,16,3,6,1,6,1,10.0,15,15,38
25.0,4.8,3,2.0,0,1,2,0.0,0,3.0,11.683009385019599,9,3,4,0,4,1,5.0,13,13,26
29.774125874125872,4.632258064516129,6,4.0,1,1,3,0.0,0,0.0,13.812627847719346,9,4,2,0,6,2,10.0,20,13,23
21.0,4.7,0,4.0,1,1,2,1.0,0,2.0,8.675926524699108,5,4,2,0,6,2,15.0,0,0,41
20.0,4.6,4,2.0,1,3,3,0.0,0,2.0,8.228560599341494,14,2,5,1,12,1,5.0,14,14,23
20.0,4.0,1,4.0,1,3,3,1.0,0,3.0,9.47254750725405,16,3,3,0,10,1,15.0,15,15,34
31.0,4.0,1,2.0,2,2,3,1.0,0,3.0,11.2996010708667,10,3,1,0,8,1,5.0,8,8,38
28.0,4.5,5,2.0,2,1,3,1.0,0,3.0,11.610007969240593,18,3,4,0,25,1,5.0,7,7,15
38.0,4.8,5,2.0,1,2,3,1.0,0,3.0,13.810579896395108,9,3,3,0,31,1,15.0,6,13,23
38.0,4.2,1,3.0,0,1,2,1.0,0,3.0,2.105915027279861,16,3,0,0,7,1,10.0,15,15,32
33.0,4.9,4,2.0,1,2,3,1.0,0,3.0,3.2539593051644102,5,3,0,0,21,1,5.0,0,0,30
26.0,4.7,5,2.0,0,3,2,0.0,0,3.0,3.187056957293015,9,4,4,0,1,2,15.0,6,6,21
31.0,4.2,3,3.0,0,2,2,2.0,0,3.0,0.9561353137225225,15,2,3,0,17,1,5.0,9,9,33
29.0,5.0,5,2.0,2,3,3,0.0,0,3.0,4.3397303370061,3,3,3,0,17,1,5.0,11,11,17
21.0,5.0,4,1.0,0,2,2,0.0,0,2.0,9.34669363749874,20,3,4,0,4,1,5.0,1,1,24
39.0,5.0,1,1.0,0,3,2,1.0,0,3.0,7.5925477434281445,5,3,4,0,4,1,15.0,0,0,39
33.0,4.5,1,2.0,1,2,2,1.0,0,3.0,11.934621631359272,5,3,6,1,6,1,10.0,0,0,30
33.0,4.6,0,1.0,0,2,2,0.0,0,3.0,1.0516098503663223,16,3,3,0,3,1,5.0,15,15,29
28.0,4.6,6,1.0,1,3,2,0.0,0,3.0,1.0623975486083328,9,3,1,0,15,1,10.0,6,6,10
31.0,5.0,5,1.0,2,0,1,0.0,0,3.0,2.1036128656954918,16,4,6,1,3,2,5.0,15,15,18
26.0,4.3,0,4.0,1,0,2,2.0,0,3.0,10.932525449015314,11,3,2,0,2,1,15.0,3,3,36
32.0,4.5,1,4.0,0,0,2,0.0,0,3.0,6.510796430411748,3,3,3,0,17,1,5.0,11,11,28
28.0,4.7,1,4.0,2,1,3,0.0,0,3.0,7.270497191176321,20,3,1,0,8,1,5.0,1,1,30
27.0,4.7,4,2.0,0,3,2,0.0,0,3.0,4.207097999926626,16,3,1,0,1,1,10.0,15,15,14
24.0,4.1,3,1.0,0,0,2,0.0,0,0.0,5.135685177345493,10,4,1,0,5,2,10.0,8,8,25
33.0,4.0,3,1.0,0,1,2,1.0,0,3.0,2.054188907759128,10,3,2,0,9,1,10.0,8,8,31
27.0,4.9,0,2.0,0,1,2,1.0,0,3.0,13.961018119135234,12,2,5,1,12,1,15.0,10,10,33
21.0,5.0,4,2.0,1,1,2,1.0,0,3.0,8.307337157036265,20,3,6,1,6,1,10.0,1,1,17
29.0,5.0,4,4.0,0,0,2,1.0,0,3.0,8.499280028719285,9,3,2,0,2,1,5.0,6,13,38
37.0,4.4,4,2.0,0,2,2,1.0,0,3.0,10.932525449015314,11,4,5,1,2,2,15.0,3,3,33
32.0,5.0,3,2.0,0,0,2,1.0,0,3.0,14.106774976611828,3,3,2,0,2,1,5.0,11,11,37
28.0,4.6,1,1.0,0,3,2,1.0,0,2.0,13.727032035813668,18,3,4,0,4,1,10.0,7,7,22
26.0,5.0,1,1.0,0,1,2,0.0,0,3.0,11.933989360636469,5,3,5,1,12,1,10.0,0,0,23
24.0,4.8,5,1.0,2,2,2,1.0,0,2.0,2.169299361579017,5,3,1,0,1,1,15.0,0,0,24
34.0,3.6,6,4.0,1,3,3,1.0,0,3.0,11.33383440725289,21,3,3,0,10,1,15.0,1,1,40
37.0,4.7,1,1.0,2,3,3,0.0,0,2.0,7.6498613387265335,6,3,4,0,18,1,15.0,5,5,30
29.0,4.8,0,2.0,2,3,1,0.0,0,3.0,4.222529787667949,18,3,5,1,26,1,15.0,7,7,15
25.0,4.6,5,4.0,1,3,3,0.0,0,3.0,11.24782018398998,19,4,0,0,4,2,5.0,2,2,20
25.0,4.8,6,2.0,2,3,3,1.0,0,2.0,4.249610160454347,9,3,1,0,15,1,10.0,6,6,21
28.548387096774192,4.602380952380953,6,4.0,0,0,2,2.0,0,3.0,3.254930274079197,3,3,3,0,24,1,10.0,11,11,46
27.0,5.0,3,4.0,1,1,3,1.0,0,2.0,11.333758052959494,21,3,2,0,23,1,10.0,1,1,29
25.0,4.7,6,4.0,1,2,3,0.0,0,3.0,7.36242146658202,16,4,2,0,6,2,10.0,15,15,25
24.0,4.8,3,3.0,1,1,2,1.0,0,3.0,1.0964415535595937,13,2,1,0,15,1,5.0,5,5,28
28.0,4.9,3,4.0,1,3,2,1.0,0,2.0,3.115212975181025,20,3,3,0,24,1,10.0,1,1,17
28.0,4.1,4,4.0,0,1,2,1.0,0,2.0,10.927398701067691,11,3,6,1,6,1,15.0,3,3,33
29.0,4.7,0,1.0,0,1,2,1.0,0,2.0,11.24782018398998,19,3,6,1,6,1,10.0,2,2,22
38.0,4.7,1,1.0,0,3,2,1.0,0,2.0,5.258967035034004,16,4,6,1,3,2,5.0,15,15,28
36.0,4.2,4,4.0,0,3,2,3.0,0,3.0,7.189628518215294,10,3,4,0,4,1,10.0,8,8,42
21.0,4.8,5,4.0,2,1,2,0.0,0,3.0,14.100209617617494,5,3,2,0,23,1,5.0,0,0,11
35.0,4.1,4,2.0,0,0,2,2.0,0,3.0,7.189035495405793,10,4,0,0,4,2,10.0,8,8,42
36.0,5.0,0,2.0,2,0,1,1.0,0,3.0,3.187056957293015,9,3,4,0,11,1,15.0,6,6,16
39.0,4.5,4,1.0,0,3,2,1.0,0,2.0,1.0849517258960022,5,3,4,0,11,1,5.0,0,0,28
23.0,4.6,3,1.0,0,2,2,1.0,0,2.0,9.27259862363867,21,3,1,0,29,1,15.0,1,1,24
25.0,5.0,4,4.0,0,2,2,1.0,0,3.0,11.61160342603033,18,3,6,1,20,1,15.0,7,7,31
20.0,4.9,0,4.0,0,2,2,0.0,0,3.0,5.135141881704401,10,3,0,0,28,1,15.0,8,8,22
38.0,4.7,5,1.0,0,1,2,1.0,0,2.0,1.9867992642151433,11,3,0,0,21,1,5.0,3,3,29
35.0,4.7,0,1.0,0,2,2,1.0,0,3.0,6.557236585723639,6,3,2,0,30,1,10.0,5,5,22
34.0,4.5,1,2.0,2,1,1,1.0,0,2.0,5.144269110805936,14,2,4,0,11,1,5.0,14,14,18
30.38888888888889,4.653448275862068,6,4.0,0,2,2,1.0,0,3.0,13.501647895417506,20,3,6,1,6,1,5.0,1,1,29
31.0,4.5,1,3.0,0,0,2,0.0,0,3.0,4.154059195412195,20,3,1,0,1,1,5.0,1,1,25
29.85441906653426,4.681632653061224,0,4.0,0,2,2,3.0,1,1.0,7.946567721002284,11,3,4,0,4,1,10.0,3,3,47
22.0,4.9,5,4.0,1,2,3,1.0,0,3.0,8.217149309493273,10,3,4,0,4,1,15.0,8,8,10
22.0,4.7,3,2.0,1,0,2,1.0,0,3.0,3.0908662486193115,21,3,3,0,17,1,5.0,1,1,27
36.0,4.9,4,4.0,1,2,2,1.0,0,3.0,5.111861591056185,19,3,0,0,28,1,15.0,2,2,26
28.0,4.7,4,4.0,2,3,3,1.0,0,3.0,9.243177626148295,10,3,3,0,10,1,5.0,8,8,21
33.0,4.8,0,1.0,0,2,2,1.0,0,3.0,1.03035827548662,21,3,3,0,24,1,5.0,1,1,26
24.0,2.6,5,1.0,1,1,3,1.0,1,3.0,8.940596510074322,11,3,5,1,12,1,10.0,3,3,43
38.0,4.6,5,2.0,2,0,3,1.0,0,2.0,4.351047397286744,17,3,5,1,5,1,10.0,18,18,20
25.0,5.0,3,3.0,0,2,2,1.0,0,3.0,4.2225662943942215,18,3,3,0,3,1,15.0,7,7,33
22.0,4.7,6,2.0,0,3,2,0.0,0,3.0,2.9911577304537116,12,2,4,0,11,1,10.0,10,10,20
32.0,4.6,3,2.0,2,2,2,0.0,0,2.0,11.936207233726892,3,4,0,0,4,2,5.0,11,11,25
31.0,4.9,4,2.0,2,0,1,0.0,0,0.0,3.9732294296232906,11,3,3,0,24,1,10.0,3,3,28
25.0,4.6,3,4.0,1,2,3,1.0,0,3.0,9.764715105036162,3,3,6,1,27,1,5.0,11,11,29
27.0,4.8,1,3.0,2,3,2,0.0,0,3.0,3.9643807667239717,0,2,4,0,11,1,10.0,19,19,33
28.0,4.5,0,1.0,1,0,2,0.0,0,3.0,5.36362099352694,8,2,6,1,13,1,5.0,16,16,14
37.0,4.6,5,1.0,0,0,2,1.0,0,3.0,2.12480508313076,9,3,5,1,19,1,10.0,6,6,28
28.0,4.9,3,1.0,0,0,2,0.0,0,3.0,13.875758091121867,0,2,5,1,12,1,15.0,19,19,15
20.0,4.7,0,2.0,1,0,3,1.0,0,3.0,14.099385299376742,5,3,1,0,8,1,10.0,0,0,35
21.0,4.8,1,2.0,2,3,1,1.0,0,3.0,9.789323174899975,17,3,4,0,18,1,10.0,18,18,26
28.333333333333332,4.664,5,1.0,0,3,2,0.0,0,2.0,13.50048490297297,20,3,5,1,12,1,10.0,1,1,21
25.0,4.0,0,4.0,1,1,2,1.0,0,3.0,5.424881552709592,3,4,6,1,3,2,15.0,11,11,31
30.0,4.7,3,2.0,2,2,3,1.0,0,3.0,8.742350590182811,6,3,5,1,12,1,10.0,5,5,21
35.0,4.2,6,1.0,0,3,2,1.0,0,3.0,2.147941759292094,8,2,6,1,13,1,5.0,4,4,31
38.0,4.8,5,2.0,2,3,3,1.0,0,2.0,3.2554096431047954,3,3,3,0,3,1,15.0,11,11,24
25.0,4.9,5,4.0,1,0,2,1.0,0,3.0,8.70230888533031,17,3,6,1,20,1,5.0,18,18,15
31.0,4.9,4,1.0,1,1,3,1.0,0,0.0,7.675157938108839,13,2,2,0,16,1,10.0,5,5,29
31.0,4.2,0,4.0,2,0,3,1.0,0,3.0,5.422354429191274,5,3,0,0,21,1,15.0,0,0,37
22.0,4.8,1,1.0,0,0,2,0.0,0,3.0,1.052897966061564,16,3,6,1,13,1,10.0,15,15,17
35.0,4.6,0,1.0,1,3,3,0.0,0,2.0,3.0676020802464103,19,3,2,0,9,1,10.0,2,2,15
33.0,4.3,0,4.0,2,3,2,0.0,0,3.0,8.179198469978346,19,3,6,1,20,1,10.0,2,2,38
34.0,4.3,3,4.0,2,1,2,1.0,1,2.0,12.92025718826744,11,3,5,1,12,1,15.0,3,3,44
24.0,3.6,5,3.0,0,0,2,1.0,0,3.0,2.1035490034211834,16,3,0,0,7,1,5.0,15,15,44
29.8,4.665454545454546,1,1.0,2,1,3,0.0,0,3.0,5.4639855718513095,6,3,4,0,11,1,10.0,5,5,14
34.0,3.5,4,2.0,1,1,3,1.0,0,3.0,11.519903826513424,2,2,4,0,18,1,10.0,7,7,34
34.0,4.5,3,3.0,2,2,1,1.0,0,3.0,4.351480435880086,17,3,0,0,28,1,5.0,18,18,26
36.0,4.3,4,1.0,0,0,2,1.0,0,3.0,1.0849273588923278,5,4,1,0,5,2,15.0,0,0,20
21.0,4.8,3,4.0,2,3,3,1.0,0,3.0,7.594662057933951,5,4,2,0,6,2,10.0,0,0,16
29.0,4.6,3,1.0,2,3,3,1.0,0,3.0,2.17552370015055,17,3,3,0,3,1,10.0,18,18,18
25.0,4.2,5,3.0,0,1,2,3.0,0,1.0,4.121441572113095,21,3,1,0,1,1,5.0,1,1,54
37.0,4.6,6,1.0,1,2,3,1.0,0,2.0,4.780525026893409,15,2,4,0,11,1,15.0,9,9,23
24.0,5.0,1,4.0,1,0,2,1.0,0,3.0,6.374605124020799,9,3,3,0,24,1,10.0,6,6,32
24.0,4.9,4,4.0,2,0,3,1.0,0,3.0,7.9466061640519925,11,4,0,0,4,2,5.0,3,3,16
25.0,4.9,6,2.0,1,2,2,1.0,0,2.0,14.207206033515602,6,3,1,0,29,1,10.0,5,5,16
26.0,4.9,1,3.0,1,1,2,1.0,0,3.0,4.153995459998677,20,4,4,0,1,2,10.0,1,1,33
24.0,4.1,6,1.0,0,3,2,0.0,0,2.0,5.3119877285209025,9,3,3,0,24,1,15.0,6,13,16
25.0,4.6,1,2.0,2,3,1,1.0,0,3.0,4.339000828923702,5,3,5,1,26,1,10.0,0,0,16
39.0,4.7,0,4.0,2,2,1,1.0,0,3.0,3.1577052755758883,16,3,3,0,24,1,5.0,15,15,30
26.0,4.8,0,2.0,0,0,2,1.0,0,2.0,8.446527268094552,18,3,4,0,18,1,5.0,7,7,32
23.0,4.8,0,1.0,0,3,2,1.0,0,2.0,13.29238165367155,19,3,0,0,14,1,10.0,2,2,20
33.0,4.7,4,1.0,2,2,3,0.0,0,3.0,2.104461414512612,16,3,3,0,3,1,5.0,15,15,24
30.0,4.8,6,1.0,2,3,3,0.0,0,3.0,6.437908995838522,8,2,4,0,11,1,15.0,16,16,23
37.0,4.5,6,1.0,2,0,2,1.0,0,2.0,7.946423465539216,11,3,2,0,2,1,15.0,3,3,26
20.0,4.6,0,1.0,0,0,2,1.0,0,3.0,5.264787553335381,16,3,1,0,1,1,5.0,15,15,15
26.0,4.8,6,1.0,1,2,2,1.0,0,2.0,5.259032149115204,16,3,5,1,5,1,15.0,15,15,13
27.0,4.5,3,2.0,0,1,2,1.0,0,2.0,9.764790777283187,3,3,4,0,25,1,15.0,11,11,26
25.0,4.7,4,1.0,1,3,2,1.0,0,3.0,6.33112235013172,18,3,0,0,28,1,10.0,7,7,17
33.0,4.5,3,2.0,2,1,1,1.0,0,3.0,4.211591855747278,16,3,5,1,19,1,15.0,15,15,26
27.0,4.7,6,4.0,2,1,3,1.0,0,3.0,3.27833775480602,6,3,6,1,13,1,15.0,5,5,18
32.0,4.7,6,4.0,0,0,2,2.0,0,3.0,5.769193448077942,7,2,4,0,11,1,5.0,17,17,42
38.0,4.8,1,1.0,2,0,2,0.0,0,3.0,5.959809501610055,11,3,6,1,13,1,15.0,3,3,17
24.0,4.9,3,2.0,0,1,2,1.0,0,3.0,5.1355908643005455,10,3,0,0,28,1,10.0,8,8,15
23.0,4.6,5,1.0,2,3,3,0.0,0,3.0,11.300388873980838,10,4,5,1,2,2,5.0,8,8,26
22.0,4.8,6,4.0,0,1,2,1.0,0,3.0,3.067199459935581,19,4,4,0,1,2,5.0,2,2,35
20.0,4.3,1,4.0,2,3,3,0.0,0,3.0,8.654427743305266,7,2,4,0,18,1,10.0,17,17,41
23.0,5.0,0,3.0,2,0,1,1.0,0,3.0,4.2915124236296975,8,2,4,0,11,1,10.0,16,16,25
36.0,3.7,4,2.0,1,2,3,1.0,0,3.0,9.273243427002267,21,3,4,0,18,1,5.0,1,1,36
32.0,4.5,3,3.0,1,0,2,1.0,0,3.0,2.0116858898626253,1,2,4,0,11,1,5.0,21,21,29
36.0,4.8,0,4.0,1,2,2,1.0,0,3.0,7.389838227948478,18,3,1,0,29,1,15.0,7,7,46
28.0,4.8,6,4.0,1,3,3,0.0,0,3.0,13.906240587321797,11,3,6,1,27,1,5.0,3,3,25
34.0,5.0,3,1.0,0,2,2,1.0,0,3.0,8.420042248055578,16,4,5,1,2,2,5.0,15,15,25
23.0,4.5,1,3.0,1,1,2,1.0,0,3.0,4.121154992877027,21,3,5,1,5,1,15.0,1,1,29
22.0,4.0,3,4.0,0,0,2,2.0,0,3.0,5.4256316473574575,3,3,1,0,15,1,5.0,11,11,32
24.0,5.0,4,4.0,0,1,2,1.0,0,3.0,11.93446889319137,5,3,2,0,23,1,5.0,0,0,33
29.0,5.0,0,3.0,2,1,3,1.0,0,3.0,3.988188811430067,12,2,1,0,15,1,10.0,10,10,31
35.0,4.9,0,1.0,1,3,2,0.0,0,3.0,2.1248833626932613,9,4,4,0,1,2,15.0,6,6,19
25.0,5.0,5,1.0,1,0,2,0.0,0,3.0,1.0844908200315484,5,3,6,1,13,1,15.0,0,0,23
25.0,4.9,1,2.0,2,1,3,0.0,0,3.0,9.243177626148295,10,4,5,1,2,2,10.0,8,8,26
34.0,4.7,1,1.0,0,3,2,1.0,0,3.0,1.0521503646383135,16,4,6,1,3,2,10.0,15,15,20
34.0,5.0,5,4.0,2,3,1,0.0,0,3.0,5.1442901658739775,14,2,3,0,17,1,15.0,14,14,17
22.0,4.8,0,4.0,1,3,2,0.0,0,2.0,7.943448959672104,11,3,0,0,14,1,15.0,3,3,44
32.0,4.6,5,2.0,1,2,2,0.0,0,3.0,13.724634153199759,18,4,0,0,4,2,15.0,7,7,21
21.0,4.9,1,2.0,1,1,2,1.0,0,3.0,7.189661115737954,10,4,5,1,2,2,10.0,8,8,33
32.0,4.2,0,1.0,1,2,2,1.0,0,3.0,9.25547357635079,14,2,4,0,18,1,10.0,14,14,32
37.0,4.7,5,4.0,0,1,2,1.0,0,3.0,9.653820667778811,8,2,4,0,18,1,10.0,20,16,43
23.0,5.0,5,1.0,2,2,3,0.0,0,3.0,1.0270197518474626,10,3,0,0,7,1,15.0,8,8,19
24.0,4.8,1,1.0,0,0,2,1.0,0,3.0,1.022399821612637,19,3,3,0,17,1,10.0,2,2,18
22.0,4.9,3,1.0,2,2,3,1.0,0,3.0,11.934498413699856,3,3,4,0,4,1,5.0,11,11,18
28.742857142857144,4.642857142857143,0,4.0,2,0,3,2.0,0,3.0,8.702098063870173,17,4,2,0,6,2,10.0,18,18,33
22.0,4.7,5,4.0,0,2,2,0.0,0,2.0,8.939931895042522,11,4,2,0,6,2,15.0,3,3,18
31.0,4.7,1,1.0,1,3,3,1.0,0,2.0,13.909033172015274,11,3,2,0,16,1,5.0,3,3,30
35.0,4.6,0,2.0,2,2,1,0.0,0,2.0,8.499123853206811,9,3,6,1,6,1,15.0,6,13,34
31.0,4.8,5,1.0,1,3,2,0.0,0,2.0,8.216599756548064,10,3,2,0,23,1,15.0,8,8,28
31.0,4.8,0,4.0,2,1,2,2.0,0,3.0,6.230919418823482,20,3,3,0,17,1,10.0,1,1,39
38.0,4.9,3,4.0,0,2,2,1.0,0,3.0,13.351974338201309,10,3,1,0,29,1,15.0,8,8,43
39.0,4.6,6,3.0,2,1,2,1.0,0,3.0,3.9754639077174625,11,3,2,0,9,1,5.0,3,3,32
32.0,4.7,0,2.0,0,2,2,3.0,0,3.0,8.44668038090498,18,3,2,0,23,1,10.0,7,7,47
32.0,3.5,3,4.0,1,0,3,1.0,0,3.0,8.179293301578477,19,3,6,1,6,1,5.0,2,2,42
25.0,4.8,4,3.0,2,3,2,0.0,0,3.0,1.0384062540040306,20,3,1,0,15,1,5.0,1,1,27
32.0,4.7125,3,1.0,0,3,2,0.0,0,2.0,9.65320125636341,8,2,4,0,18,1,10.0,16,16,17
35.0,4.7,6,2.0,1,3,2,1.0,0,3.0,13.352535882282606,10,3,1,0,29,1,15.0,8,8,25
28.94736842105263,4.586792452830188,2,0.0,3,1,3,1.0,0,3.0,4.338920341278369,5,3,1,0,1,1,10.0,0,0,27
29.580645161290324,4.686486486486487,2,0.0,3,2,1,1.0,1,3.0,9.461777027080114,16,4,5,1,2,2,10.0,20,15,46
21.0,4.5,5,2.0,2,3,2,0.0,0,3.0,11.964795527363474,17,3,6,1,6,1,5.0,18,18,17
36.0,4.5,3,1.0,0,2,2,0.0,0,3.0,6.557383002981745,6,3,5,1,26,1,5.0,5,5,22
34.0,4.7,6,1.0,2,0,3,1.0,0,3.0,1.0623780995642964,9,4,4,0,1,2,10.0,6,6,26
24.0,4.7,5,1.0,2,0,1,0.0,0,3.0,1.0270170074733573,10,4,6,1,3,2,5.0,8,8,18
29.0,4.7,5,4.0,0,1,2,1.0,0,3.0,9.201598247483094,19,3,3,0,31,1,5.0,2,2,19
25.0,4.7,1,4.0,0,0,2,1.0,0,2.0,6.313384216058055,16,3,2,0,9,1,15.0,15,15,25
39.0,4.3,4,4.0,2,3,3,2.0,0,3.0,11.964829660734658,17,3,3,0,31,1,10.0,18,18,42
38.0,4.0,1,4.0,1,1,2,2.0,0,3.0,7.154354257763677,19,4,5,1,2,2,5.0,2,2,40
31.0,4.9,6,1.0,1,0,2,1.0,0,3.0,1.092779252007511,6,4,1,0,5,2,5.0,5,5,23
35.0,4.5,1,1.0,1,1,2,1.0,0,2.0,0.9933015926421888,11,4,4,0,1,2,5.0,3,3,17
29.930232558139537,4.573076923076924,2,0.0,1,1,2,0.0,0,3.0,13.35136852720105,10,3,3,0,31,1,10.0,8,8,17
24.0,4.7,0,1.0,2,1,3,1.0,0,2.0,1.0220506180868107,19,3,3,0,24,1,10.0,2,2,15
35.0,4.5,5,2.0,2,0,3,1.0,0,3.0,3.253670535255256,5,3,3,0,17,1,5.0,0,0,15
35.0,3.7,4,4.0,1,0,3,1.0,0,3.0,9.868832958396222,13,2,5,1,12,1,15.0,5,5,31
24.0,4.5,0,1.0,2,0,3,1.0,0,2.0,1.092864490970599,6,3,5,1,19,1,15.0,5,5,19
38.0,4.8,5,2.0,1,3,3,0.0,0,3.0,6.526252137910524,17,4,4,0,1,2,15.0,18,18,15
30.0,4.6,0,4.0,2,3,2,1.0,0,3.0,3.0818526052456496,10,3,5,1,19,1,10.0,8,8,35
24.0,4.9,6,1.0,0,3,2,1.0,0,3.0,11.964829660734658,17,3,6,1,20,1,15.0,18,18,21
31.0,4.7,0,1.0,1,0,2,1.0,0,3.0,1.0386078103101584,20,3,4,0,11,1,5.0,1,1,18
31.0,5.0,4,1.0,2,3,2,1.0,0,3.0,2.0773280326345605,20,3,6,1,13,1,5.0,1,1,25
39.0,4.7,3,1.0,2,3,3,0.0,0,3.0,3.1670735425441765,18,4,1,0,5,2,5.0,7,7,22
28.0,4.7,4,2.0,1,0,2,1.0,0,3.0,5.423751033009598,5,3,5,1,19,1,15.0,0,0,27
35.0,4.9,1,4.0,0,0,2,1.0,0,3.0,6.23044461141077,20,3,3,0,17,1,15.0,1,1,31
21.0,4.8,4,2.0,2,1,1,1.0,0,3.0,11.2996010708667,10,3,2,0,16,1,15.0,8,8,19
36.0,4.9,5,1.0,0,2,2,1.0,0,3.0,0.9970472066326326,12,2,3,0,17,1,10.0,10,10,24
27.869565217391305,4.616071428571429,3,3.0,0,2,2,1.0,0,3.0,4.351263298758324,17,3,1,0,15,1,10.0,18,18,33
20.0,4.9,6,1.0,1,0,3,0.0,0,2.0,2.0577076523640665,14,2,6,1,13,1,10.0,14,14,10
31.0,4.2,1,4.0,0,0,2,1.0,0,2.0,5.258967035034004,16,3,1,0,1,1,15.0,15,15,32
30.0,4.5,5,1.0,2,0,1,1.0,0,3.0,7.6511110521790435,6,3,3,0,10,1,15.0,5,5,27
35.0,4.74,3,1.0,0,2,2,1.0,0,3.0,5.142862420668797,14,2,6,1,13,1,5.0,14,14,24
22.0,4.7,3,4.0,0,2,2,1.0,0,3.0,9.766229429124612,3,3,2,0,2,1,15.0,11,11,29
25.0,4.7,6,1.0,1,3,2,1.0,0,3.0,5.9609556321986865,11,3,1,0,15,1,15.0,3,3,13
32.0,5.0,5,4.0,0,1,2,1.0,0,3.0,3.091045810765435,21,3,5,1,26,1,10.0,1,1,28
24.0,4.6,1,2.0,0,2,2,1.0,0,2.0,9.476081592537872,16,3,1,0,8,1,10.0,15,15,33
35.0,4.7,0,2.0,1,0,2,0.0,0,3.0,11.422481626632068,20,3,2,0,16,1,5.0,1,1,38
22.0,4.3,1,4.0,2,1,2,1.0,0,3.0,9.766136930459108,3,3,6,1,6,1,5.0,11,11,41
34.0,4.8,0,3.0,2,2,3,1.0,0,3.0,4.290586988932773,8,2,6,1,13,1,10.0,16,16,37
23.0,5.0,5,2.0,0,0,2,0.0,0,3.0,3.1671277938631133,18,4,1,0,5,2,15.0,7,7,15
32.0,4.7,1,4.0,2,0,3,2.0,0,3.0,9.347294832872064,20,4,2,0,6,2,15.0,1,1,44
22.0,4.9,6,2.0,2,3,3,1.0,0,3.0,9.78985660717544,17,3,5,1,12,1,15.0,18,18,29
38.0,4.1,4,4.0,0,3,2,1.0,0,3.0,6.334703156817573,18,3,6,1,13,1,15.0,7,7,32
26.0,4.5,1,2.0,0,0,2,0.0,0,3.0,7.436466199777951,9,3,2,0,23,1,10.0,6,13,32
31.0,4.9,1,1.0,0,0,2,0.0,0,3.0,1.0551870631425426,18,3,2,0,30,1,10.0,7,7,22
22.0,4.8,4,2.0,2,2,3,1.0,0,3.0,14.1046919071794,3,3,2,0,2,1,15.0,11,11,22
29.393939393939394,4.6204081632653065,3,2.0,2,2,1,1.0,0,3.0,14.10671502956747,3,3,6,1,20,1,15.0,11,11,22
20.0,4.7,6,1.0,1,3,2,1.0,0,3.0,1.0849379803492911,3,4,4,0,1,2,5.0,11,11,17
21.0,4.5,1,1.0,1,2,3,1.0,0,2.0,6.182158285592965,21,3,5,1,26,1,10.0,1,1,18
22.0,4.8,5,1.0,0,0,2,0.0,0,2.0,8.941521591861331,11,3,3,0,31,1,15.0,3,3,26
29.0,4.7,3,2.0,1,0,2,0.0,0,3.0,11.68664143620576,9,3,4,0,4,1,5.0,6,13,29
25.0,4.9,3,1.0,0,1,2,1.0,0,2.0,9.789480684519697,17,3,6,1,6,1,10.0,18,18,16
30.0,4.6,5,1.0,2,1,1,0.0,0,3.0,12.020732029712741,6,3,1,0,29,1,15.0,5,5,24
